Date,Open,High,Low,Close,<TICKVOL>,Volume,<SPREAD>,Time,Filename
2023-08-01,29203.77,29342.65,28581.2,29225.24,75653,0,901,00:00:00,BTCUSD_D1.csv
2023-08-02,29225.24,30040.5,28923.0,29132.95,117003,0,901,00:00:00,BTCUSD_D1.csv
2023-08-03,29132.95,29428.82,28963.5,29299.49,56675,0,901,00:00:00,BTCUSD_D1.csv
2023-08-04,29298.81,29333.49,28803.04,28963.0,50481,0,901,00:00:00,BTCUSD_D1.csv
2023-08-05,28962.31,29147.72,28953.68,29049.22,16124,0,901,00:00:00,BTCUSD_D1.csv
2023-08-06,29049.22,29165.34,28987.38,29131.27,10775,0,901,00:00:00,BTCUSD_D1.csv
2023-08-07,29131.27,29225.11,28696.53,29194.49,56836,0,901,00:00:00,BTCUSD_D1.csv
2023-08-08,29193.49,29994.49,29131.32,29975.49,73110,0,901,00:00:00,BTCUSD_D1.csv
2023-08-09,29975.49,30235.5,29372.14,29495.82,76689,0,901,00:00:00,BTCUSD_D1.csv
2023-08-10,29495.82,29733.49,29315.7,29448.94,45170,0,901,00:00:00,BTCUSD_D1.csv
2023-08-11,29449.1,29560.01,29247.95,29415.71,30072,0,901,00:00:00,BTCUSD_D1.csv
2023-08-12,29415.71,29476.84,29377.06,29415.88,7102,0,901,00:00:00,BTCUSD_D1.csv
2023-08-13,29415.88,29470.14,29323.71,29415.5,6007,0,901,00:00:00,BTCUSD_D1.csv
2023-08-14,29415.5,29690.81,29097.95,29396.32,49173,0,901,00:00:00,BTCUSD_D1.csv
2023-08-15,29396.32,29494.75,29054.95,29194.49,36335,0,901,00:00:00,BTCUSD_D1.csv
2023-08-16,29194.49,29255.34,28836.4,28969.5,51505,0,901,00:00:00,BTCUSD_D1.csv
2023-08-17,28969.5,28973.26,27525.5,27675.06,138619,0,901,00:00:00,BTCUSD_D1.csv
2023-08-18,27674.6,27733.32,25161.5,26079.27,327393,0,901,00:00:00,BTCUSD_D1.csv
2023-08-19,26079.27,26276.49,25796.59,26052.27,61233,0,901,00:00:00,BTCUSD_D1.csv
2023-08-20,26050.97,26294.49,25966.55,26228.48,32788,0,901,00:00:00,BTCUSD_D1.csv
2023-08-21,26228.48,26238.97,25807.5,26101.1,65860,0,901,00:00:00,BTCUSD_D1.csv
2023-08-22,26101.1,26253.49,25721.79,25859.5,59188,0,901,00:00:00,BTCUSD_D1.csv
2023-08-23,25856.42,26814.76,25295.5,26589.09,107551,0,901,00:00:00,BTCUSD_D1.csv
2023-08-24,26588.73,26618.5,25859.5,26027.48,66178,0,901,00:00:00,BTCUSD_D1.csv
2023-08-25,26026.18,26309.52,25772.65,26056.34,68487,0,901,00:00:00,BTCUSD_D1.csv
2023-08-26,26056.34,26120.49,25981.42,26027.87,13914,0,901,00:00:00,BTCUSD_D1.csv
2023-08-27,26027.67,26177.72,25961.51,26086.99,15784,0,901,00:00:00,BTCUSD_D1.csv
2023-08-28,26086.99,26249.48,25860.0,25988.53,44525,0,901,00:00:00,BTCUSD_D1.csv
2023-08-29,25988.53,28137.33,25917.5,27564.77,167065,0,901,00:00:00,BTCUSD_D1.csv
2023-08-30,27564.77,27774.18,27012.72,27245.65,85071,0,901,00:00:00,BTCUSD_D1.csv
2023-08-31,27245.65,27583.17,25923.5,26018.1,123620,0,901,00:00:00,BTCUSD_D1.csv
2023-09-01,26018.1,26151.23,25329.25,25772.11,115890,0,901,00:00:00,BTCUSD_D1.csv
2023-09-02,25768.32,25982.99,25730.42,25844.48,32743,0,901,00:00:00,BTCUSD_D1.csv
2023-09-03,25844.23,26130.49,25795.5,26043.67,33153,0,901,00:00:00,BTCUSD_D1.csv
2023-09-04,26043.67,26103.51,25712.54,25832.17,43818,0,901,00:00:00,BTCUSD_D1.csv
2023-09-05,25832.17,25909.38,25558.0,25709.9,51540,0,901,00:00:00,BTCUSD_D1.csv
2023-09-06,25709.9,26035.49,25368.0,25676.87,57810,0,901,00:00:00,BTCUSD_D1.csv
2023-09-07,25676.87,26019.03,25610.88,26001.74,40183,0,901,00:00:00,BTCUSD_D1.csv
2023-09-08,26001.74,26440.99,25642.76,25904.31,77828,0,901,00:00:00,BTCUSD_D1.csv
2023-09-09,25902.97,25940.58,25792.13,25858.5,12492,0,901,00:00:00,BTCUSD_D1.csv
2023-09-10,25858.5,25914.99,25566.07,25815.84,29394,0,901,00:00:00,BTCUSD_D1.csv
2023-09-11,25815.84,26029.15,24896.5,25095.49,117238,0,901,00:00:00,BTCUSD_D1.csv
2023-09-12,25094.22,26560.19,25073.01,26069.4,155975,0,901,00:00:00,BTCUSD_D1.csv
2023-09-13,26069.4,26400.71,25759.67,26213.53,101571,0,901,00:00:00,BTCUSD_D1.csv
2023-09-14,26213.53,26851.97,26122.27,26564.19,95087,0,901,00:00:00,BTCUSD_D1.csv
2023-09-15,26564.19,26685.49,26219.5,26411.27,51335,0,901,00:00:00,BTCUSD_D1.csv
2023-09-16,26411.27,26883.49,26411.27,26522.9,45447,0,901,00:00:00,BTCUSD_D1.csv
2023-09-17,26522.63,26618.74,26411.66,26431.84,21280,0,901,00:00:00,BTCUSD_D1.csv
2023-09-18,26431.74,27404.49,26372.85,26761.44,124015,0,901,00:00:00,BTCUSD_D1.csv
2023-09-19,26761.44,27479.06,26663.29,27179.17,121865,0,901,00:00:00,BTCUSD_D1.csv
2023-09-20,27179.17,27384.12,26795.5,27094.22,112418,0,901,00:00:00,BTCUSD_D1.csv
2023-09-21,27094.22,27236.8,26373.2,26589.76,111507,0,901,00:00:00,BTCUSD_D1.csv
2023-09-22,26589.76,26738.87,26464.27,26534.55,56275,0,901,00:00:00,BTCUSD_D1.csv
2023-09-23,26534.55,26628.3,26483.5,26583.25,14997,0,901,00:00:00,BTCUSD_D1.csv
2023-09-24,26583.05,26734.01,26331.31,26497.5,26814,0,901,00:00:00,BTCUSD_D1.csv
2023-09-25,26497.5,26517.16,25985.96,26283.05,92212,0,901,00:00:00,BTCUSD_D1.csv
2023-09-26,26283.05,26392.95,26083.84,26159.68,54413,0,901,00:00:00,BTCUSD_D1.csv
2023-09-27,26159.9,26845.35,26095.5,26253.24,100257,0,901,00:00:00,BTCUSD_D1.csv
2023-09-28,26253.24,27303.97,26238.0,27077.76,140104,0,901,00:00:00,BTCUSD_D1.csv
2023-09-29,27077.76,27240.38,26660.66,26905.48,104213,0,901,00:00:00,BTCUSD_D1.csv
2023-09-30,26905.48,27090.48,26861.63,27059.64,27678,0,901,00:00:00,BTCUSD_D1.csv
2023-10-01,27059.64,27284.57,26942.23,27105.24,41912,0,901,00:00:00,BTCUSD_D1.csv
2023-10-02,27105.24,28574.4,27087.28,27834.41,209204,0,901,00:00:00,BTCUSD_D1.csv
2023-10-03,27834.41,27868.89,27156.0,27389.74,123646,0,901,00:00:00,BTCUSD_D1.csv
2023-10-04,27389.74,27835.21,27197.5,27644.48,114438,0,901,00:00:00,BTCUSD_D1.csv
2023-10-05,27645.64,28113.61,27347.5,27468.15,121456,0,901,00:00:00,BTCUSD_D1.csv
2023-10-06,27468.15,28040.35,27171.44,27973.09,133018,0,901,00:00:00,BTCUSD_D1.csv
2023-10-07,27973.09,28278.59,27837.58,27921.05,54324,0,901,00:00:00,BTCUSD_D1.csv
2023-10-08,27921.05,28090.63,27683.0,27899.53,53353,0,901,00:00:00,BTCUSD_D1.csv
2023-10-09,27899.53,27983.42,27270.5,27568.1,78105,0,901,00:00:00,BTCUSD_D1.csv
2023-10-10,27568.1,27730.49,27295.5,27391.95,36925,0,901,00:00:00,BTCUSD_D1.csv
2023-10-11,27391.95,27468.29,26535.36,26720.04,44086,0,901,00:00:00,BTCUSD_D1.csv
2023-10-12,26720.04,26936.05,26545.62,26736.07,32537,0,901,00:00:00,BTCUSD_D1.csv
2023-10-13,26736.16,27049.19,26681.09,26974.96,25211,0,901,00:00:00,BTCUSD_D1.csv
2023-10-14,26974.96,27114.85,26752.55,26835.62,25085,0,901,00:00:00,BTCUSD_D1.csv
2023-10-15,26835.63,27224.04,26781.04,27194.4,15987,0,901,00:00:00,BTCUSD_D1.csv
2023-10-16,27194.4,30071.65,27025.95,28396.63,61669,0,901,00:00:00,BTCUSD_D1.csv
2023-10-17,28396.63,28602.65,28068.1,28443.41,47631,0,901,00:00:00,BTCUSD_D1.csv
2023-10-18,28436.3,28973.86,28140.95,28240.5,50807,0,901,00:00:00,BTCUSD_D1.csv
2023-10-19,28240.52,28903.32,28105.5,28703.11,48642,0,901,00:00:00,BTCUSD_D1.csv
2023-10-20,28703.11,30215.03,28575.5,29573.37,72830,0,901,00:00:00,BTCUSD_D1.csv
2023-10-21,29573.37,30361.1,29455.63,30005.08,51112,0,901,00:00:00,BTCUSD_D1.csv
2023-10-22,30005.09,30239.74,29629.72,29840.93,38824,0,901,00:00:00,BTCUSD_D1.csv
2023-10-23,29840.93,31808.17,29707.9,31514.51,82074,0,901,00:00:00,BTCUSD_D1.csv
2023-10-24,31514.51,35256.43,31418.44,33651.07,130348,0,901,00:00:00,BTCUSD_D1.csv
2023-10-25,33650.72,35121.59,33468.66,34654.55,98273,0,901,00:00:00,BTCUSD_D1.csv
2023-10-26,34654.55,34818.53,33750.5,34181.6,73556,0,901,00:00:00,BTCUSD_D1.csv
2023-10-27,34181.6,34279.71,33395.5,33827.71,85332,0,901,00:00:00,BTCUSD_D1.csv
2023-10-28,33827.71,34482.36,33759.1,34120.5,51708,0,901,00:00:00,BTCUSD_D1.csv
2023-10-29,34120.5,34737.0,33926.5,34424.94,42378,0,273,00:00:00,BTCUSD_D1.csv
2023-10-30,34424.94,34847.91,34066.23,34517.55,95631,0,901,00:00:00,BTCUSD_D1.csv
2023-10-31,34517.56,34711.73,34024.42,34459.32,58885,0,901,00:00:00,BTCUSD_D1.csv
2023-11-01,34463.24,35614.97,34082.06,35383.28,74562,0,901,00:00:00,BTCUSD_D1.csv
2023-11-02,35383.29,35964.82,34305.63,34909.12,109308,0,901,00:00:00,BTCUSD_D1.csv
2023-11-03,34909.12,34933.98,34122.38,34591.48,103169,0,901,00:00:00,BTCUSD_D1.csv
2023-11-04,34591.49,35008.58,34545.94,34793.82,45944,0,901,00:00:00,BTCUSD_D1.csv
2023-11-05,34793.82,35302.59,34431.78,34634.14,51782,0,901,00:00:00,BTCUSD_D1.csv
2023-11-06,34634.5,35369.64,34617.52,35011.66,87448,0,901,00:00:00,BTCUSD_D1.csv
2023-11-07,35011.66,35882.63,34522.06,35467.41,73897,0,901,00:00:00,BTCUSD_D1.csv
2023-11-08,35467.41,35905.56,35103.93,35576.87,44321,0,901,00:00:00,BTCUSD_D1.csv
2023-11-09,35576.87,37990.58,35533.64,36522.5,95261,0,901,00:00:00,BTCUSD_D1.csv
2023-11-10,36522.51,37442.71,36319.41,37257.21,77059,0,901,00:00:00,BTCUSD_D1.csv
2023-11-11,37257.94,37528.14,36904.33,36974.0,35835,0,901,00:00:00,BTCUSD_D1.csv
2023-11-12,36974.0,37215.88,36655.52,37156.72,23795,0,901,00:00:00,BTCUSD_D1.csv
2023-11-13,37156.85,37405.81,36330.84,36470.68,48756,0,901,00:00:00,BTCUSD_D1.csv
2023-11-14,36470.68,36739.11,34795.5,35571.49,135720,0,901,00:00:00,BTCUSD_D1.csv
2023-11-15,35569.5,37836.59,35355.5,37616.69,268841,0,901,00:00:00,BTCUSD_D1.csv
2023-11-16,37616.6,37970.5,35495.5,35958.83,295910,0,901,00:00:00,BTCUSD_D1.csv
2023-11-17,35956.19,36794.7,35856.6,36391.88,248065,0,901,00:00:00,BTCUSD_D1.csv
2023-11-18,36391.88,36840.98,36174.08,36537.5,89084,0,901,00:00:00,BTCUSD_D1.csv
2023-11-19,36537.5,37079.56,36379.52,36979.96,82754,0,901,00:00:00,BTCUSD_D1.csv
2023-11-20,36979.96,37745.5,36672.5,37410.04,248968,0,901,00:00:00,BTCUSD_D1.csv
2023-11-21,37411.49,37644.93,36245.5,36827.69,327261,0,901,00:00:00,BTCUSD_D1.csv
2023-11-22,36827.99,37856.59,35627.51,37602.58,327369,0,901,00:00:00,BTCUSD_D1.csv
2023-11-23,37602.58,37745.99,36865.5,37241.37,167256,0,901,00:00:00,BTCUSD_D1.csv
2023-11-24,37241.37,38409.49,37199.15,37819.84,245319,0,901,00:00:00,BTCUSD_D1.csv
2023-11-25,37820.48,37883.49,37575.5,37788.87,56055,0,901,00:00:00,BTCUSD_D1.csv
2023-11-26,37788.87,37810.12,37145.5,37611.94,89653,0,712,00:00:00,BTCUSD_D1.csv
2023-11-27,37611.94,37743.49,36702.5,37026.37,212792,0,901,00:00:00,BTCUSD_D1.csv
2023-11-28,37025.6,38372.49,36863.91,37939.11,198362,0,901,00:00:00,BTCUSD_D1.csv
2023-11-29,37939.11,38445.1,37565.5,37734.5,206431,0,901,00:00:00,BTCUSD_D1.csv
2023-11-30,37734.5,38141.34,37495.5,37734.59,133441,0,901,00:00:00,BTCUSD_D1.csv
2023-12-01,37734.59,38985.47,37599.5,38771.54,235066,0,901,00:00:00,BTCUSD_D1.csv
2023-12-02,38771.5,39711.48,38637.11,39559.1,116379,0,901,00:00:00,BTCUSD_D1.csv
2023-12-03,39559.1,39836.59,39270.36,39705.64,108754,0,901,00:00:00,BTCUSD_D1.csv
2023-12-04,39705.7,42150.32,39685.96,42035.49,399026,0,901,00:00:00,BTCUSD_D1.csv
2023-12-05,42034.99,44222.81,41409.5,43886.59,366850,0,901,00:00:00,BTCUSD_D1.csv
2023-12-06,43886.63,44483.49,43330.78,43819.69,337052,0,901,00:00:00,BTCUSD_D1.csv
2023-12-07,43819.69,44041.45,42816.6,43370.0,237030,0,901,00:00:00,BTCUSD_D1.csv
2023-12-08,43370.0,44695.49,43076.6,44522.84,188465,0,901,00:00:00,BTCUSD_D1.csv
2023-12-09,44522.84,44568.82,43715.5,43966.61,109566,0,901,00:00:00,BTCUSD_D1.csv
2023-12-10,43966.61,44041.49,43580.01,43796.6,73190,0,896,00:00:00,BTCUSD_D1.csv
2023-12-11,43796.6,43893.81,40217.5,41198.43,380115,0,834,00:00:00,BTCUSD_D1.csv
2023-12-12,41197.61,42099.61,40675.5,41099.51,300013,0,901,00:00:00,BTCUSD_D1.csv
2023-12-13,41099.38,43172.29,40550.5,42983.98,296703,0,901,00:00:00,BTCUSD_D1.csv
2023-12-14,42983.7,43470.49,41395.5,42970.43,233050,0,901,00:00:00,BTCUSD_D1.csv
2023-12-15,42970.42,43175.19,41661.5,42233.52,189400,0,901,00:00:00,BTCUSD_D1.csv
2023-12-16,42231.6,42717.49,41600.5,42290.54,136220,0,901,00:00:00,BTCUSD_D1.csv
2023-12-17,42290.46,42419.56,41505.5,41933.5,157321,0,739,00:00:00,BTCUSD_D1.csv
2023-12-18,41933.5,42753.3,40541.49,42615.48,275570,0,901,00:00:00,BTCUSD_D1.csv
2023-12-19,42615.48,43491.23,41806.6,42513.48,289536,0,901,00:00:00,BTCUSD_D1.csv
2023-12-20,42513.48,44278.49,42201.5,43452.94,271158,0,901,00:00:00,BTCUSD_D1.csv
2023-12-21,43452.65,44237.72,43282.22,43990.43,229099,0,901,00:00:00,BTCUSD_D1.csv
2023-12-22,43989.64,44393.75,43408.04,43701.74,190592,0,901,00:00:00,BTCUSD_D1.csv
2023-12-23,43701.74,44043.65,43286.6,43768.05,75716,0,901,00:00:00,BTCUSD_D1.csv
2023-12-24,43768.05,43941.26,43396.5,43485.03,80030,0,901,00:00:00,BTCUSD_D1.csv
2023-12-25,43485.03,43795.5,42495.5,43518.91,155340,0,901,00:00:00,BTCUSD_D1.csv
2023-12-26,43518.91,43716.45,41633.1,42333.96,180829,0,901,00:00:00,BTCUSD_D1.csv
2023-12-27,42333.96,43557.76,42094.19,43361.69,181144,0,901,00:00:00,BTCUSD_D1.csv
2023-12-28,43361.72,43783.06,42237.29,42450.68,198028,0,901,00:00:00,BTCUSD_D1.csv
2023-12-29,42450.68,43106.49,41645.5,41931.72,239777,0,901,00:00:00,BTCUSD_D1.csv
2023-12-30,41931.72,42607.02,41295.5,42300.57,142034,0,901,00:00:00,BTCUSD_D1.csv
2023-12-31,42300.16,42894.49,41961.34,42516.22,117720,0,901,00:00:00,BTCUSD_D1.csv
2024-01-01,42516.22,43825.48,42051.5,43614.71,146318,0,901,00:00:00,BTCUSD_D1.csv
2024-01-02,43614.71,45875.12,43357.1,45115.24,388026,0,901,00:00:00,BTCUSD_D1.csv
2024-01-03,45115.24,45495.49,40745.5,42913.11,383517,0,901,00:00:00,BTCUSD_D1.csv
2024-01-04,42913.11,44682.3,42586.55,44426.35,326287,0,901,00:00:00,BTCUSD_D1.csv
2024-01-05,44426.35,44724.69,42445.5,43941.75,366699,0,901,00:00:00,BTCUSD_D1.csv
2024-01-06,43939.55,44307.49,43392.55,43884.92,148705,0,901,00:00:00,BTCUSD_D1.csv
2024-01-07,43885.19,44476.08,43695.5,44227.03,155108,0,95,00:00:00,BTCUSD_D1.csv
2024-01-08,44226.99,47243.83,43170.5,47066.91,466262,0,901,00:00:00,BTCUSD_D1.csv
2024-01-09,47066.91,47965.48,44744.17,45434.94,418734,0,901,00:00:00,BTCUSD_D1.csv
2024-01-10,45433.51,46661.49,44295.86,45941.5,566403,0,901,00:00:00,BTCUSD_D1.csv
2024-01-11,45941.5,48963.45,45601.56,46151.5,694330,0,901,00:00:00,BTCUSD_D1.csv
2024-01-12,46150.17,46511.02,43207.5,43447.5,544394,0,901,00:00:00,BTCUSD_D1.csv
2024-01-13,43445.84,43453.49,41495.5,42958.94,339966,0,901,00:00:00,BTCUSD_D1.csv
2024-01-14,42958.37,43073.49,41995.5,42550.39,162288,0,402,00:00:00,BTCUSD_D1.csv
2024-01-15,42550.0,43395.59,41713.5,42711.49,267850,0,901,00:00:00,BTCUSD_D1.csv
2024-01-16,42711.03,43573.5,42045.5,43430.2,298475,0,901,00:00:00,BTCUSD_D1.csv
2024-01-17,43430.2,43491.54,42196.19,42671.63,187441,0,901,00:00:00,BTCUSD_D1.csv
2024-01-18,42670.88,42925.25,40678.78,41119.49,253649,0,901,00:00:00,BTCUSD_D1.csv
2024-01-19,41118.0,42189.49,40275.5,41629.33,313511,0,901,00:00:00,BTCUSD_D1.csv
2024-01-20,41629.14,41867.45,41451.8,41729.35,99718,0,901,00:00:00,BTCUSD_D1.csv
2024-01-21,41729.35,41876.88,41520.5,41781.4,53285,0,901,00:00:00,BTCUSD_D1.csv
2024-01-22,41781.4,41781.4,39427.08,39845.43,371083,0,901,00:00:00,BTCUSD_D1.csv
2024-01-23,39845.44,40172.23,38550.5,39219.25,366475,0,901,00:00:00,BTCUSD_D1.csv
2024-01-24,39219.25,40550.49,39196.6,39787.69,290029,0,901,00:00:00,BTCUSD_D1.csv
2024-01-25,39787.69,40295.73,39545.5,39925.1,196916,0,121,00:00:00,BTCUSD_D1.csv
2024-01-26,39924.7,42241.69,39818.02,41994.27,271549,0,901,00:00:00,BTCUSD_D1.csv
2024-01-27,41994.27,42171.96,41389.84,42146.08,89062,0,901,00:00:00,BTCUSD_D1.csv
2024-01-28,42146.08,42838.17,41677.22,41975.08,150067,0,901,00:00:00,BTCUSD_D1.csv
2024-01-29,41973.15,43305.48,41616.31,43171.79,182442,0,901,00:00:00,BTCUSD_D1.csv
2024-01-30,43170.55,43869.6,43073.61,43541.56,195911,0,901,00:00:00,BTCUSD_D1.csv
2024-01-31,43543.49,43740.6,42272.34,42482.61,298202,0,901,00:00:00,BTCUSD_D1.csv
2024-02-01,42482.57,43280.62,41879.78,43091.91,256679,0,901,00:00:00,BTCUSD_D1.csv
2024-02-02,43091.74,43483.49,42542.29,42990.66,168579,0,901,00:00:00,BTCUSD_D1.csv
2024-02-03,42990.66,43375.5,42875.5,43040.51,59685,0,901,00:00:00,BTCUSD_D1.csv
2024-02-04,43040.47,43114.53,42536.9,42775.46,71130,0,901,00:00:00,BTCUSD_D1.csv
2024-02-05,42774.98,43565.25,42217.5,42381.5,191623,0,901,00:00:00,BTCUSD_D1.csv
2024-02-06,42380.5,43382.17,42326.02,43161.81,167000,0,901,00:00:00,BTCUSD_D1.csv
2024-02-07,43160.1,44388.46,42783.5,44191.94,144088,0,36,00:00:00,BTCUSD_D1.csv
2024-02-08,44191.94,45602.78,44132.43,45328.41,89723,0,32,00:00:00,BTCUSD_D1.csv
2024-02-09,45328.41,48167.33,45229.73,47524.53,122724,0,32,00:00:00,BTCUSD_D1.csv
2024-02-10,47525.31,48169.39,46876.53,47949.62,94245,0,27,00:00:00,BTCUSD_D1.csv
2024-02-11,47949.64,48598.06,47583.84,48127.13,104670,0,47,00:00:00,BTCUSD_D1.csv
2024-02-12,48127.28,50289.09,47717.13,49827.99,113473,0,20,00:00:00,BTCUSD_D1.csv
2024-02-13,49827.99,50366.33,48327.13,49543.33,120117,0,20,00:00:00,BTCUSD_D1.csv
2024-02-14,49544.55,52030.52,49242.73,51745.24,121296,0,10,00:00:00,BTCUSD_D1.csv
2024-02-15,51745.55,52830.21,51332.3,51343.68,127176,0,10,00:00:00,BTCUSD_D1.csv
2024-02-16,51343.52,52561.32,51335.46,51994.98,119645,0,25,00:00:00,BTCUSD_D1.csv
2024-02-17,51995.06,52231.24,50638.81,51825.39,108868,0,35,00:00:00,BTCUSD_D1.csv
2024-02-18,51761.82,52069.68,51179.66,51863.65,97367,0,1,00:00:00,BTCUSD_D1.csv
2024-02-19,51863.65,52488.03,51688.65,51901.68,116207,0,880,00:00:00,BTCUSD_D1.csv
2024-02-20,51901.53,52956.78,50774.85,52023.93,117533,0,860,00:00:00,BTCUSD_D1.csv
2024-02-21,52024.28,52519.6,50635.66,51384.09,120181,0,877,00:00:00,BTCUSD_D1.csv
2024-02-22,51383.17,52054.02,50925.79,51647.11,116413,0,882,00:00:00,BTCUSD_D1.csv
2024-02-23,51647.92,51708.44,50623.56,50977.32,109012,0,875,00:00:00,BTCUSD_D1.csv
2024-02-24,50977.47,51684.26,50517.07,51555.22,82285,0,872,00:00:00,BTCUSD_D1.csv
2024-02-25,51555.22,51954.89,51277.89,51763.1,86374,0,880,00:00:00,BTCUSD_D1.csv
2024-02-26,51763.1,54914.21,50900.55,54645.95,103265,0,871,00:00:00,BTCUSD_D1.csv
2024-02-27,54646.5,57594.1,54455.4,56715.63,139367,0,871,00:00:00,BTCUSD_D1.csv
2024-02-28,56714.69,63978.82,56646.17,60550.19,142294,0,861,00:00:00,BTCUSD_D1.csv
2024-02-29,60550.22,63668.67,60374.57,61347.8,160044,0,856,00:00:00,BTCUSD_D1.csv
2024-03-01,61347.48,63133.37,60707.02,62528.57,127466,0,859,00:00:00,BTCUSD_D1.csv
2024-03-02,62526.58,62727.51,61586.99,61915.83,62614,0,869,00:00:00,BTCUSD_D1.csv
2024-03-03,61915.83,62995.56,61350.66,62830.31,65837,0,875,00:00:00,BTCUSD_D1.csv
2024-03-04,62830.31,67789.93,62359.95,67415.33,108912,0,864,00:00:00,BTCUSD_D1.csv
2024-03-05,67412.11,69015.75,59127.99,63259.94,139196,0,856,00:00:00,BTCUSD_D1.csv
2024-03-06,63270.26,67637.38,62480.13,66422.93,126291,0,857,00:00:00,BTCUSD_D1.csv
2024-03-07,66422.93,67983.33,65566.27,67249.03,100517,0,860,00:00:00,BTCUSD_D1.csv
2024-03-08,67249.6,70012.23,66128.19,68207.3,95080,0,859,00:00:00,BTCUSD_D1.csv
2024-03-09,68207.42,68582.61,67913.5,68419.15,66124,0,862,00:00:00,BTCUSD_D1.csv
2024-03-10,68419.15,69909.18,68249.69,69131.58,91381,0,874,00:00:00,BTCUSD_D1.csv
2024-03-11,69133.67,72808.28,67083.77,72516.14,101434,0,858,00:00:00,BTCUSD_D1.csv
2024-03-12,72517.12,72995.08,68636.66,70846.9,134523,0,861,00:00:00,BTCUSD_D1.csv
2024-03-13,70840.53,73650.99,70681.71,73255.66,131658,0,862,00:00:00,BTCUSD_D1.csv
2024-03-14,73256.19,73783.72,68566.35,71090.36,131753,0,858,00:00:00,BTCUSD_D1.csv
2024-03-15,71090.05,72405.78,65597.5,68299.33,159185,0,856,00:00:00,BTCUSD_D1.csv
2024-03-16,68298.9,70039.96,66006.84,66219.87,194815,0,859,00:00:00,BTCUSD_D1.csv
2024-03-17,66219.94,68659.04,64525.3,68129.54,224319,0,857,00:00:00,BTCUSD_D1.csv
2024-03-18,68129.54,68934.11,66567.02,67610.79,217134,0,860,00:00:00,BTCUSD_D1.csv
2024-03-19,67610.79,68115.28,62378.54,63927.88,244766,0,860,00:00:00,BTCUSD_D1.csv
2024-03-20,63927.84,67902.92,60774.01,67682.16,252164,0,863,00:00:00,BTCUSD_D1.csv
2024-03-21,67681.28,68219.16,64529.55,65645.54,232199,0,863,00:00:00,BTCUSD_D1.csv
2024-03-22,65645.58,66632.33,62300.4,62972.65,232449,0,868,00:00:00,BTCUSD_D1.csv
2024-03-23,62973.73,65995.42,62553.95,64937.32,206700,0,874,00:00:00,BTCUSD_D1.csv
2024-03-24,64938.25,66657.58,63787.4,66520.35,208633,0,868,00:00:00,BTCUSD_D1.csv
2024-03-25,66517.26,71156.37,66387.8,69854.28,214364,0,862,00:00:00,BTCUSD_D1.csv
2024-03-26,69855.07,70599.91,69847.88,70578.58,6786,0,875,00:00:00,BTCUSD_D1.csv
